UserId,Item1,Item2,bitClassification
3200,1972,3403,0
5664,2914,40,1
578,2557,192,1
5967,1111,3614,0
5043,2431,3522,0
1491,1720,1631,1
3162,1880,2207,0
5655,2765,1438,0
3057,3017,2013,1
778,725,87,1
5337,2993,645,0
225,2584,299,1
77,2781,3282,0
2995,3479,405,1
5396,2251,3536,1
1604,2957,1487,1
2879,41,1888,1
2720,3364,56,1
3595,3415,1874,0
2000,788,463,0
5510,1610,1547,0
4725,255,3142,0
3825,753,836,1
1464,2320,2313,0
3793,852,1529,1
3608,2048,177,1
2335,2579,1312,1
557,3245,3230,1
2317,708,884,1
818,1326,532,1
781,3454,246,1
3139,3652,1803,0
2209,3133,2401,1
2923,2687,273,0
35,2846,3418,1
5176,1900,1547,0
3708,2083,3249,0
4114,1334,353,1
375,3135,1662,1
2113,798,2455,1
3468,2482,1690,1
5538,2453,1043,0
2897,2301,3241,0
865,2043,527,0
697,3097,3604,1
4162,1849,1156,0
1737,2846,988,1
3856,364,1384,1
2977,320,521,0
3900,638,2195,0
3181,1768,638,1
4906,641,394,0
1260,3434,2892,1
2916,124,3180,0
1936,3541,2501,0
1857,2836,1692,0
2192,866,361,1
414,1884,3335,0
4823,3586,417,0
258,2738,2473,0
1525,290,282,0
1325,2772,1095,1
4244,2660,2478,0
5366,3241,733,1
723,3292,52,0
3738,1828,412,0
2014,1750,2068,0
3205,639,1823,0
5033,2807,2375,1
4049,1670,1653,0
5314,1188,517,1
3772,981,562,1
5255,920,2354,0
67,2100,1386,1
3948,1611,2721,0
4582,448,3373,1
270,40,2063,0
4941,1395,507,1
4918,2871,3454,0
5586,2463,2740,1
2106,133,2327,1
70,1883,1821,0
5830,274,2451,0
2080,1895,2353,0
281,3294,3549,1
2568,3691,208,0
4446,2609,2026,0
6028,186,1986,1
2935,3508,4,1
3397,2045,1733,1
4556,566,2509,0
4065,2726,2799,1
4076,1018,2320,1
2986,2862,762,0
3542,2993,1310,0
2408,890,1618,1
1434,2898,2138,1
3006,705,3576,1
3213,2385,3175,0
4277,2340,3118,1
3533,1760,3007,0
2166,2507,1462,0
1023,3286,3145,1
1453,2380,1787,0
4132,85,555,0
2375,2733,1546,1
1861,2298,3476,1
2537,269,1397,0
2845,2987,964,0
1299,810,1601,1
1461,2002,678,0
3249,3214,1123,0
4011,768,1695,1
1880,1474,2031,1
92,3682,405,1
5224,192,1015,0
5709,287,1014,0
5819,2419,595,0
1259,3593,2167,1
3106,1221,572,0
2715,2443,603,1
2168,2959,849,0
2182,968,3298,0
4737,448,1459,0
2444,1900,2424,0
385,3211,1431,1
1687,1468,129,1
5598,1997,2141,0
774,274,3316,0
259,2503,566,1
4978,406,439,0
1832,2398,1661,1
5295,991,3503,1
1637,2073,742,0
3863,37,1311,0
4929,3369,1712,1
5025,1819,2184,1
4181,431,1965,1
4902,214,1201,1
735,2175,1883,0
19,2305,799,1
3047,2871,3032,0
4608,3566,1591,1
2880,1524,630,0
589,1114,1283,1
2201,2471,352,1
709,3270,962,1
4939,2181,127,1
2626,2970,3354,0
2533,1431,3600,0
3701,647,590,0
922,244,946,0
2100,1833,2468,1
4677,2170,1631,1
5665,3443,602,1
5180,1385,3537,1
1372,1,304,0
3906,397,2031,1
1638,3384,3145,1
3238,685,308,1
432,1133,1146,1
151,3489,1584,1
1582,82,169,0
765,3070,3019,1
136,1991,1598,1
2034,2486,1071,1
4070,3666,2106,0
666,2666,2236,1
926,1537,2223,0
1900,1975,286,1
4960,2382,3028,1
5371,2768,148,0
134,3010,1121,1
1064,3146,1969,0
2089,3419,1865,1
5948,2985,292,1
5963,2020,1565,0
2268,502,1386,1
3086,1035,2087,0
5719,665,1040,1
5575,2985,1186,0
4758,2099,3529,0
1297,1225,1900,1
4493,203,2709,1
3095,1693,3122,0
1108,2772,166,0
3843,3005,422,1
5777,1253,1013,0
3,3142,1471,0
1706,111,3301,1
2284,2936,405,1
4576,508,1545,1
5823,1900,2470,0
5478,3052,1555,1
5638,1986,1625,1
746,1886,980,0
2695,1631,2830,1
5339,1200,1103,0
4291,3553,241,1
2572,49,566,0
1691,3085,3620,0
4408,2648,3038,0
4333,532,3426,0
4145,520,301,1
718,2550,2476,1
2991,451,912,1
4792,169,1594,1
3017,581,909,1
5632,1249,2766,1
2018,2390,602,0
1172,3121,274,1
3487,926,2086,1
2797,206,1264,1
3452,366,649,0
1492,1671,3686,1
4589,1521,836,1
4208,1781,1844,0
3896,3195,202,0
748,1611,981,0
110,1168,2333,1
5693,2669,2620,0
2575,1271,207,0
2865,1773,2431,1
5150,523,1248,1
3093,3632,2115,1
3949,3373,975,0
2719,2119,3127,1
1783,3444,1602,0
3362,3214,3455,0
303,2386,139,0
298,256,2102,1
1378,3398,1723,1
918,2379,718,1
521,3422,21,1
363,398,1965,0
5037,366,586,0
3276,2458,2300,0
672,3652,2753,0
5509,2732,1567,1
1473,3158,299,1
3512,700,3521,0
1305,3289,129,1
5480,3063,2697,1
407,1950,189,1
760,372,3423,1
2288,2458,2129,0
2588,286,2693,0
2341,2364,2885,0
2810,1174,1804,0
5540,3119,2425,1
3510,3028,1311,0
3042,266,3210,0
2620,492,2790,1
421,94,2862,1
5327,3231,2722,0
3275,390,2899,0
367,630,2071,0
933,1095,624,0
5017,150,3015,1
2313,1286,2998,0
1125,3291,1083,1
5689,1505,1300,0
1353,1209,1670,1
4386,2797,641,1
3251,1858,676,0
5241,2039,3263,1
1184,3279,113,0
5959,3421,2065,1
767,353,2705,1
1810,639,3596,0
2750,3616,2804,0
3071,320,950,0
3909,1400,3635,1
2522,3380,2211,1
3901,3314,1521,1
924,118,2800,1
1273,948,2803,1
1704,3630,2468,1
4750,1154,926,0
1118,2416,746,0
3672,2708,884,1
3829,245,268,0
4685,1154,188,0
3610,2187,538,1
1414,566,2794,0
4555,3598,131,0
1883,2271,1188,0
5146,279,3066,0
4221,172,1645,1
5621,3605,2841,0
4418,3523,444,0
5440,3094,3235,1
2743,1115,1962,0
3352,1271,1833,1
2634,266,1427,0
2486,1732,1385,1
4997,1743,3104,0
1681,1631,3520,0
1630,694,3071,1
4037,3541,962,1
3041,1237,2088,1
2241,1285,2133,1
4258,634,2413,0
619,1562,215,1
5876,3541,1253,1
710,1957,2337,0
1881,832,155,0
2136,629,3590,0
5601,1545,2682,1
4769,1424,901,1
3460,669,2477,0
5931,281,2395,0
1383,1440,2862,1
1320,2880,1590,0
1041,691,2171,0
4765,1828,1133,0
1038,641,34,0
3517,3618,249,1
5090,2704,2705,1
3892,1023,3587,1
2462,2428,1670,1
4846,1910,2169,0
5322,318,1360,1
405,775,1804,0
163,35,654,1
420,287,941,0
562,3405,377,0
986,2934,954,0
5692,639,2836,0
1520,2993,1795,0
4144,1210,744,0
5904,1180,162,1
1738,2222,201,0
3121,3476,1680,0
4407,1466,763,1
2636,2229,1287,1
352,2164,3098,1
2942,2491,261,0
5431,3193,50,1
3954,2708,2227,1
4887,2598,2375,1
5720,307,1503,0
2057,3586,2425,1
2415,871,2458,1
2869,1667,3186,0
4783,342,1486,1
48,307,1974,0
4800,906,51,1
5391,3423,2511,0
1051,2123,2913,1
2971,2941,1645,1
2319,2353,3314,0
2933,2190,3246,0
1585,3684,2501,0
3955,533,1784,1
5134,2455,255,1
5181,226,1559,0
2150,1239,2970,0
3652,178,3430,0
449,345,2580,1
3777,1865,830,1
1007,2345,473,1
3513,3118,105,0
4626,2255,449,1
1142,82,3611,0
4772,487,2102,1
4455,2106,2625,0
5617,1998,1904,1
4458,300,49,1
4061,3423,2178,0
1425,3649,3702,1
297,3632,1037,1
5906,423,2113,0
3326,294,3549,1
4224,2760,226,0
5474,3149,2353,1
328,1684,2561,0
452,1473,3365,1
4668,2268,2557,1
5019,2875,777,0
5681,135,2149,0
1805,184,1627,0
3443,760,1694,1
1478,1653,1557,0
5076,985,2379,1
4791,1327,538,1
5628,1528,272,0
5607,3195,1773,0
3543,1419,2252,0
335,1264,1025,0
3731,969,728,0
2485,2682,1804,0
4425,630,1058,0
3660,3295,2394,1
3122,2151,1995,0
5979,775,3464,0
311,2207,3605,1
892,1419,2342,1
5433,2057,3418,1
4275,3261,3191,1
5648,241,1495,0
4676,1240,3398,1
2435,3687,310,0
239,183,2410,1
1505,3151,1788,0
830,2047,515,0
4241,1949,1159,0
5866,3125,3003,1
3568,191,3423,1
2495,1745,1064,0
3439,2442,1724,0
3682,3138,2324,1
4282,3402,1707,0
2176,3336,2287,1
3108,926,1486,1
3803,538,1019,0
811,3513,1108,1
1780,127,485,0
1699,2525,461,0
5254,3452,1557,1
4082,1431,2839,0
2356,2685,3138,0
3264,1178,3352,1
5527,192,1785,1
442,1950,1188,0
4316,3005,982,0
2067,531,3512,0
5620,1653,3284,1
2418,2830,219,0
2673,1993,1711,0
253,3008,299,1
3508,1894,1310,0
1978,2595,2902,0
1636,1662,3338,0
615,2846,2877,0
3828,1239,1381,0
4344,3622,781,1
4267,1617,549,1
5853,3360,1692,1
5941,2844,1218,1
4450,2212,3338,1
652,3584,127,1
5244,1911,2512,1
691,2664,2611,1
4503,2258,236,0
639,1119,302,1
3824,439,479,1
1271,2745,2984,0
5894,692,656,1
1722,2804,2272,1
11,296,2401,1
5497,1847,501,1
3155,3106,126,1
1177,1871,3015,1
2401,1354,1015,1
862,1839,1841,1
1162,1833,676,0
867,685,353,1
4803,884,1715,1
2818,2626,3027,0
3037,1495,1938,1
3145,2971,1946,0
1384,1487,80,0
2354,2186,3062,1
5708,2304,3126,0
1382,2243,2936,1
4547,3505,814,1
988,3192,3405,1
1736,1247,274,1
4080,473,496,0
5404,710,1654,0
3727,265,784,0
1212,286,2944,0
2645,3509,287,1
5594,1895,1112,0
4413,214,49,1
2309,1011,2465,1
1165,1642,453,1
4197,3529,814,1
1777,2773,940,1
2871,3387,574,1
634,1071,3316,0
3915,2750,3400,1
958,2913,2291,0
1229,1267,1480,0
3893,2809,3409,1
3756,2546,2381,1
856,3435,2954,0
4039,1317,3231,0
1044,2688,3003,0
3186,3062,1930,0
4754,264,1989,1
114,1760,3668,0
4098,2671,2867,1
1964,494,810,0
3059,132,3571,1
5871,148,3419,1
2554,2261,917,0
4825,316,3092,1
2846,3257,2476,1
923,3321,1127,0
4308,1578,2102,1
56,1144,639,1
5083,3157,3137,1
4440,1066,2472,0
825,1926,1336,0
4038,2121,447,1
2440,2150,397,1
3317,386,1230,1
2581,3575,1636,0
3383,191,2908,1
664,1629,3266,1
2163,3018,1905,0
3515,1462,3629,0
4035,3329,2210,0
3231,3330,2205,1
1841,3175,3429,1
5434,2917,3365,1
2366,2422,116,0
745,902,2803,1
5486,3566,3053,0
502,1875,942,1
4940,1574,2372,1
2426,1849,3252,0
3413,18,2546,0
2310,2174,962,1
5753,267,736,1
524,2458,194,0
2852,1454,766,1
478,2563,1733,1
3938,3158,3610,0
5849,60,2976,0
3873,1557,2908,1
1644,3015,385,0
69,844,2843,0
658,3441,104,1
3105,471,2100,0
1821,406,2977,0
2932,1833,2849,0
4957,2282,995,1
1914,678,2956,1
3453,173,3015,0
4315,1,266,1
5088,2170,943,1
2697,320,641,1
243,1947,2659,1
181,2422,2322,0
4292,1155,1888,0
4491,1461,900,0
4808,2303,1597,1
4662,168,195,0
3845,2987,1008,1
288,2462,2764,0
1792,3578,2604,0
4532,3606,2971,1
534,3031,1284,0
150,967,3224,1
219,1361,935,0
3880,2258,3523,1
2819,2777,3562,0
5444,1912,405,1
863,1062,2165,0
4381,3409,2164,0
1758,2972,1809,1
3475,1874,2822,1
3890,3117,1006,0
5606,1995,2306,1
451,1557,3575,1
1700,348,639,1
5519,2431,3296,0
2301,507,3378,0
5729,820,2993,1
605,2378,2800,1
1759,431,2626,1
730,1891,839,1
2347,1855,3652,1
3065,1847,1486,1
5555,3398,721,0
3290,622,745,1
5896,2449,2167,1
1885,223,1635,0
4782,3330,949,1
413,702,1635,1
5341,1078,1016,0
4209,3681,2694,0
4245,824,3035,1
4326,2099,425,0
1263,62,2679,0
2221,1899,3224,1
2670,489,2608,1
3376,3288,3246,0
1982,1200,888,1
1432,2909,2333,1
5645,2032,227,0
2700,948,1653,0
1485,2900,3268,1
14,673,1438,1
5123,418,639,1
3331,3620,3552,0
4467,245,1109,1
1620,40,3489,0
983,887,265,1
315,359,1421,0
1394,1801,1201,1
869,3438,1965,1
5128,1833,2913,0
4755,2517,2034,0
2790,2986,3665,0
2003,3112,26,0
108,1749,70,1
1010,479,1101,0
4921,296,299,1
3710,2971,3008,0
1527,2531,1683,0
4814,3541,1315,0
1526,2551,3341,1
3674,3008,1611,1
4811,2263,3243,0
2098,3088,199,1
229,1344,1267,0
3683,2999,1607,1
5265,1992,1444,0
751,274,2028,0
4307,1617,307,1
485,1089,753,0
2878,2151,2224,0
1181,222,744,0
2508,2680,1358,0
2358,1231,3337,1
1456,1345,2705,1
3214,1038,3673,1
4545,307,127,1
3211,678,2638,0
2922,3292,2088,0
1476,1830,1051,1
3320,3632,2990,1
5687,3237,1611,1
5121,2329,3554,1
940,2374,2867,1
2498,405,2889,0
251,3123,2860,1
707,538,837,0
5882,3595,3374,0
2843,2439,1670,1
5422,405,3364,0
4656,731,2609,0
5237,814,2140,0
191,690,3673,1
703,855,3629,0
2863,1271,1252,0
512,3271,1243,1
1068,3687,2471,0
4624,3119,2797,1
1713,274,227,0
2086,2944,3209,1
3311,2413,2014,1
5449,2832,1069,1
564,241,1864,0
1407,2683,2041,0
2351,1222,1796,0
1250,3322,2326,1
3226,763,490,0
2557,422,1662,1
3926,2080,1221,1
5026,3062,3131,0
3216,2722,473,1
5952,745,577,0
5955,1706,3173,0
1966,1829,2293,0
3916,1417,3218,1
5985,819,1155,1
2202,3460,1240,0
4984,1832,1438,0
1237,2808,2660,1
1389,1775,1612,0
5473,424,2491,1
5145,2622,192,1
5810,3055,639,1
3748,1760,2283,0
5577,718,967,0
1183,3176,1587,0
1632,2030,528,0
943,3615,1332,0
4806,2211,147,0
930,287,1451,0
2046,2167,399,0
4139,342,179,1
5441,236,3436,1
2639,3555,3419,1
3752,2654,1220,1
379,639,358,0
1292,880,1378,0
3820,3339,3518,0
1209,1161,1008,1
895,3595,2416,0
4999,8,2039,0
5188,1290,2705,1
1244,1584,90,0
2526,2394,3287,0
5152,1509,2165,1
1097,1385,1327,0
4507,3304,2411,1
1072,3492,2409,1
5816,166,1112,1
3554,1278,3517,0
649,1239,1988,0
4178,1512,678,1
1709,601,3667,1
1120,1598,3704,0
1233,3329,1411,0
4712,1573,3075,0
913,648,938,0
5281,2847,2626,1
1143,2241,1549,0
5137,3235,3144,0
16,345,3427,1
2306,2286,2240,1
40,2508,1240,1
4451,1001,199,1
3164,2099,3496,0
2214,3147,2241,1
5069,747,1500,1
3332,1719,3586,0
4856,1591,2320,0
3284,2037,3686,1
4159,3494,480,0
1987,1503,413,0
1111,1156,3071,0
139,308,591,1
1472,2660,3477,1
378,3471,309,1
4514,521,2764,1
1420,1784,2679,0
4871,2194,1986,1
3765,2557,663,0
324,1486,2180,0
925,1226,2608,1
4660,1539,3151,1
5659,3365,849,0
3123,1172,1594,0
2652,3018,3361,0
2758,2761,3687,1
2186,3367,3084,0
5895,1710,1749,0
3516,163,840,1
165,2400,1900,0
5682,565,3546,0
1979,1786,3598,1
2804,1996,2169,0
2062,1174,2204,0
4927,3392,119,1
3104,1642,1652,0
3905,1753,1611,1
3265,1475,3072,1
3159,3363,2559,1
4045,1670,2793,0
1074,56,1014,0
3714,2709,3346,1
1091,2597,679,0
5490,1456,3402,1
5945,2839,2175,1
386,924,1519,0
3334,2417,3681,1
5212,1589,223,1
5320,752,1092,1
316,2098,3106,1
1090,2741,540,1
2788,234,2805,1
2429,3128,956,0
4231,122,2597,0
5118,2676,446,0
1285,1339,3031,1
2545,396,1117,1
4312,3415,1373,0
4701,1858,3006,0
1858,2777,3525,0
5127,3235,2538,0
1913,3353,2823,0
2929,698,2462,1
4,750,2013,1
2664,538,1930,0
3271,2308,1102,0
5582,1788,3477,0
2553,538,3088,0
2888,2333,1946,0
973,899,3373,1
2424,1945,3523,1
5581,918,3300,0
1573,292,1254,1
837,428,2154,0
5724,448,2857,0
4865,3499,2582,1
1230,1849,246,0
4428,50,1722,0
1789,3685,3365,1
390,3640,1826,0
366,935,3387,1
5722,85,117,0
5116,3083,775,1
5740,1059,509,1
4005,1978,2259,0
677,3145,3005,0
5935,1931,239,0
1342,1248,2779,0
1001,2431,14,1
2357,2244,2013,1
3445,1155,2444,1
2920,453,1101,1
4663,150,701,1
3147,1075,1740,0
1203,192,2635,0
2194,2215,19,0
1397,435,3475,0
5335,3528,2675,0
1974,1883,398,1
5235,814,2267,0
2272,16,1341,1
4182,35,241,1
444,2013,3540,0
3671,2448,1099,1
5220,1037,1644,0
1109,156,2324,1
23,2772,1662,1
1332,3477,2016,1
5455,2344,1015,1
1360,1717,938,1
2873,127,3040,0
4087,2827,829,0
2105,2836,3143,0
4897,1369,653,0
1862,1272,648,1
4976,3615,3158,0
5514,2553,3537,0
5660,1891,3604,1
28,2446,2338,1
1990,1823,2304,0
24,2518,647,1
1679,1900,493,0
4321,1461,1710,0
2203,2541,3583,1
504,1844,2614,1
5971,2333,792,0
4776,352,2963,0
611,2518,3510,1
99,2763,1986,1
3694,3604,2454,0
233,1412,2390,1
1234,2102,2794,0
1458,1755,3681,0
5695,3106,3060,0
3530,1986,191,0
1161,3560,408,1
3080,2465,1631,1
2229,2284,1254,1
2836,2940,1631,1
2061,762,3009,1
1668,1218,1586,0
4745,1066,576,0
3640,2598,2113,1
1439,2932,2010,1
5192,2509,1771,1
548,995,271,0
5637,241,1652,0
5958,1537,2462,1
4531,2231,1121,0
3858,313,2886,1
2519,2980,905,0
4189,2815,2489,0
4374,2909,805,0
2659,249,1052,0
2047,3120,1393,1
2103,3100,1900,0
3307,102,1069,1
89,334,567,0
2463,1046,2993,1
667,2273,3041,0
234,711,564,1
3227,3486,1895,0
2834,1810,3282,0
1744,2515,3346,1
3587,1071,1581,0
145,1809,3704,0
1595,161,946,0
5498,3609,422,0
2004,2146,3003,1
1495,663,1049,0
1442,320,1348,0
2320,1926,243,0
4698,129,2817,0
330,2909,1480,0
1231,427,1786,0
5018,287,221,0
608,1397,1225,0
4066,2102,151,0
172,3018,1689,0
2721,1158,3286,0
959,3576,2190,1
4246,2760,2505,0
2823,2966,556,1
4877,1081,2034,0
3734,2363,2462,1
4173,1152,2827,1
3684,65,1598,0
2555,2184,1479,0
4813,26,1011,1
5656,3039,549,1
3218,2567,2641,0
3729,2853,2846,1
4834,3201,1361,1
5310,3353,2410,0
3644,2449,3234,1
5222,2608,756,1
5831,290,3265,0
1905,2628,989,0
5785,2220,1451,0
1045,1953,3696,0
5796,3218,2582,0
4268,26,1574,1
1642,312,2999,0
3114,127,817,0
2293,2071,1906,1
3855,1318,2805,1
857,170,1730,0
6024,202,779,1
4628,1338,1132,1
2712,3587,2085,0
2394,3492,3697,1
5024,25,2014,1
1310,704,763,1
4786,1642,3412,0
5342,1482,1872,1
1771,937,2211,1
1105,986,1201,1
5573,2101,2790,0
3792,1620,540,1
4954,192,1548,0
5525,3652,1728,0
3962,2986,1450,0
2376,3402,3470,0
768,135,2128,0
1365,2805,1137,0
541,3430,75,1
4156,1297,988,1
5027,3467,2232,0
3074,1037,1181,0
3007,2409,538,1
347,1495,2450,1
1080,1645,2433,1
2891,1486,58,0
1482,1770,184,1
3087,2445,2334,0
2251,3117,2336,0
2728,934,1253,1
4584,196,3193,0
2910,1927,299,1
5476,2066,12,0
3279,2452,1880,1
3996,3128,2735,0
5800,1911,1771,1
2445,1498,2374,0
3118,1662,3332,0
3201,1789,1773,0
358,3297,2050,0
3767,1096,2535,0
3574,1410,192,1
2987,3615,387,0
579,327,197,1
4472,3673,3652,1
3794,1307,1141,1
5313,1135,939,1
2230,2449,3604,0
1817,2766,365,0
238,326,1922,1
12,92,3154,1
5567,2401,304,0
3655,3500,695,0
2346,292,1310,1
5677,838,1238,0
4530,947,1174,1
1634,1312,2870,0
5399,1011,1185,0
2464,2197,319,1
1054,1986,3120,0
1890,2830,399,0
1720,225,1503,1
1786,394,2049,1
4212,2562,2582,1
635,2460,374,1
5108,3404,3238,1
4993,1790,2832,1
499,1695,1854,0
1193,2830,633,0
3232,3388,2226,0
2451,853,2772,1
1380,3429,1670,0
4585,168,2608,1
1578,822,1900,1
4456,3476,3470,0
1820,266,1752,0
5650,2990,3065,0
2676,2511,408,1
4370,2272,548,0
1968,1134,8,1
4975,2329,1209,1
2273,3635,1141,0
1793,1683,1259,1
4429,1325,1693,1
2396,1994,3703,1
2889,161,1629,0
3494,1131,1399,1
4979,3369,3276,1
2314,2555,853,0
3353,2462,858,0
1698,3583,2611,0
3173,3140,1175,1
1077,1371,2659,1
1719,2316,1091,1
4180,3499,3206,1
6003,1884,3163,1
2752,2731,1253,1
1782,3605,2163,0
4688,2351,406,1
1531,2810,2560,0
5456,795,2476,1
2709,3062,2518,0
2122,2030,3674,0
1400,1201,2592,0
4805,2288,1173,0
5910,1296,1869,1
411,1003,3004,0
5168,247,532,1
965,1874,755,0
1418,197,1448,0
1522,3666,3096,0
1323,1448,2205,0
409,3088,2332,0
670,1167,1281,1
3809,542,3142,0
5057,1237,397,1
4610,278,2362,1
533,287,57,0
2812,2592,2797,1
4273,3392,2136,0
423,2431,1829,0
4419,2699,1563,0
2219,2390,308,1
2131,1729,2815,1
1774,1537,408,1
4718,2045,1884,1
4165,2683,1577,0
939,1919,2776,1
1241,408,344,0
308,2399,405,1
2365,3423,348,0
333,1784,3141,0
2627,49,2680,0
4615,726,792,0
5899,1967,1095,1
1192,2862,2737,0
3779,1055,1438,1
5386,2659,274,1
4460,2815,1781,0
3704,2768,3635,1
3319,645,1676,0
3953,408,2329,0
2912,3625,535,1
3330,1775,771,0
3886,633,29,0
5961,845,3604,1
2851,1934,2990,1
3461,423,745,1
3069,1618,771,0
1554,2601,199,1
1598,1487,1428,0
10,3618,2203,0
6033,2278,463,1
1972,182,2046,0
4048,494,3680,0
4910,3216,2724,0
4777,820,2986,1
2907,1426,125,1
5156,269,2830,1
850,629,1221,1
2857,241,235,0
4971,592,1892,1
5667,3493,3595,1
5641,1788,1677,1
2900,2621,1325,0
4620,1524,1531,0
3402,2632,1524,1
6040,134,1492,1
3026,2333,1764,0
4717,2211,2737,0
5947,3208,3514,0
2527,1621,16,0
1711,1189,1063,1
218,2557,1795,0
5160,1236,985,1
2011,1610,2627,1
1101,3021,3194,0
3596,3666,2843,0
1208,2735,1780,0
4557,3314,2986,0
834,296,3570,0
1436,1616,1748,0
5696,874,641,1
2687,1576,1630,1
2334,3195,1586,0
4944,232,3392,1
1277,3522,2230,0
3781,60,2696,0
5811,1692,356,0
4534,672,2903,0
2475,1003,3319,0
4706,538,452,0
4853,2326,1949,0
773,120,361,1
5774,2391,90,1
1235,2568,307,1
4260,3214,127,1
5315,3359,2022,1
606,2538,2059,0
5824,473,1973,0
4340,2888,1227,0
4775,655,3605,1
3941,622,3523,1
3728,2246,968,0
2423,2327,1248,0
1941,127,155,0
1210,1471,2962,0
1269,2078,1344,1
1566,3070,3523,1
2893,1515,3003,1
2805,2465,278,1
982,452,3334,1
3776,2520,673,1
3946,254,1645,0
5453,1794,814,1
3423,2797,3673,0
3628,2378,405,1
1262,2803,2048,0
4986,1437,1002,1
3697,1218,3055,0
5956,959,3079,0
2621,405,827,0
5291,2247,3112,1
5676,3595,3208,0
944,1331,3614,1
1224,2402,1384,1
4549,1009,734,1
2854,962,1142,0
1755,2685,607,0
3730,3231,1848,0
505,3133,565,1
4083,43,1692,1
5534,1603,3108,0
5704,2400,648,0
1728,1192,1692,1
3191,3427,2971,1
2297,988,1923,0
3599,2667,2041,1
1959,1631,306,0
5461,338,335,0
4435,1228,3163,1
100,1590,3139,0
1497,854,1472,0
2381,1926,3428,0
683,3226,2091,1
5950,1631,3263,0
4237,2723,1066,1
2139,647,2998,0
2359,3291,1108,1
475,1836,1621,0
5379,1654,963,1
3621,299,500,0
1561,3327,1293,1
5302,267,3284,1
4726,800,3367,1
5569,1258,1611,1
4670,3018,371,0
1267,3676,521,1
5430,2555,1823,0
870,3387,1173,1
3393,932,352,1
4499,3577,3432,1
1610,1012,3020,1
5428,1740,2464,1
3678,3129,1743,1
5395,2135,3355,0
3709,2030,874,0
204,1236,34,0
1969,3350,2263,0
4911,937,396,0
5489,259,1338,1
4059,1397,1488,0
2384,1922,1170,0
5091,1380,3237,0
1523,3349,1560,0
4990,3461,2854,0
2200,1217,1922,0
5764,1722,3301,1
3895,3200,2678,0
1842,3274,1878,0
208,337,1020,0
5932,2147,1894,0
3491,1249,361,1
3898,1529,2499,0
3606,1268,957,0
5557,3128,1362,0
5545,2780,2680,0
5929,3552,3208,1
2979,2487,1493,0
1912,1442,2541,1
3492,1783,3547,1
4641,3450,3438,0
4949,2826,2633,1
185,2951,795,1
1606,448,1360,1
5690,3182,3238,1
3314,3338,2324,1
680,1164,429,0
1411,241,232,0
4727,2682,2516,0
2256,3128,1700,0
868,3555,1529,1
493,540,1829,0
2211,1922,745,1
3129,3365,118,0
574,1499,194,0
1715,2138,3293,0
2765,1737,665,1
276,3269,2722,0
2582,1679,1151,0
3354,3392,1089,0
4412,675,926,0
1423,622,557,1
2175,2972,3270,0
2052,2175,2897,1
5114,918,3202,0
399,664,3035,1
144,274,2316,0
1790,1394,313,0
3534,1130,2608,1
5193,3467,1830,0
2388,2101,3560,0
1266,751,631,0
2502,838,970,0
4751,3694,2585,0
4482,1522,583,1
4735,2111,3444,1
4843,3140,2739,0
4384,1775,119,0
2532,814,2643,0
540,3154,2112,0
2490,3119,1986,1
4099,875,3005,1
2031,1737,1648,1
4644,3627,1017,0
2637,412,2282,0
696,1176,473,1
3711,2083,1217,0
2164,781,2338,0
1799,273,1874,1
5614,1144,1963,0
3171,1816,3433,0
2183,3682,50,1
4401,1068,1809,0
1739,2475,2321,0
4938,995,2588,0
3522,133,1847,0
2590,1252,2205,1
2025,812,2946,1
1071,126,3497,0
4581,3195,2673,1
314,650,962,1
2316,2313,3523,1
462,3584,787,0
1060,3596,1900,1
4693,3519,1396,1
1788,729,926,1
112,192,3227,0
5266,1173,2697,0
3110,1594,2756,0
5202,2563,3057,0
1445,423,2304,0
2377,582,2783,1
4998,3085,2770,0
3215,2260,127,1
2680,1370,1614,1
1073,2563,2691,0
4213,262,3544,1
1164,3323,1003,1
2331,418,173,1
3719,3272,1115,1
214,121,2697,1
701,1325,3325,0
254,1855,183,0
460,851,388,0
507,1002,2828,0
728,1833,970,0
2609,1551,3620,1
890,1184,2688,1
2831,2527,449,1
3116,2099,2062,0
4463,639,2410,0
2078,1918,1741,0
5070,1807,1376,0
2425,3359,2633,1
3119,3092,842,1
4168,2412,2910,0
985,226,852,0
4965,2364,787,0
2129,3115,2389,0
1915,40,3014,0
5046,1727,641,1
2625,3003,2476,0
5670,3523,186,0
3981,2713,2455,1
1625,3567,2766,1
3255,1480,3328,1
1107,1128,2114,0
3430,349,145,0
1724,672,520,1
4311,1075,1631,1
5005,1583,1874,0
764,1591,1263,0
5982,1367,57,1
5730,1766,1306,0
1336,1148,161,1
1175,3048,307,1
1853,88,2271,1
3979,3388,2848,0
5173,1361,2996,0
20,2882,3209,1
4571,1957,655,0
972,3681,1104,0
2197,2817,1347,0
2647,3234,3605,1
5142,2754,1835,0
1388,1926,1614,0
4339,198,3295,0
4203,3621,860,1
4281,3389,2211,1
2493,2271,884,1
3258,1127,1684,1
1615,1311,2014,1
1180,2147,755,0
5355,2800,3571,0
1581,2140,995,1
1889,876,68,0
993,1996,3122,0
4392,3121,494,1
5840,2335,1760,1
1362,1387,405,1
5642,981,1584,1
2882,1577,2752,0
3669,2588,2282,1
1322,157,163,1
