UserID,Item1,Item2,bitClassification
3200,638,1474,0
5664,1596,1286,0
578,2379,3026,0
5967,1128,888,0
5043,3667,2868,1
1491,3373,3246,0
3162,3476,3631,0
5655,1529,506,1
3057,577,255,1
778,1338,2458,1
5337,290,3494,1
225,3200,2562,0
77,2019,2580,0
2995,3118,1974,0
5396,314,1485,1
1604,1369,124,1
2879,2931,1397,1
2720,1656,726,1
3595,1996,3035,1
2000,2760,2525,1
5510,21,3163,1
4725,1230,2777,1
3825,937,1392,0
1464,1521,3301,1
3793,982,2983,1
3608,1217,1068,0
2335,274,2953,0
557,1555,2608,0
2317,2524,587,0
818,2770,1264,1
781,3593,3541,1
3139,320,1815,0
2209,3541,672,1
2923,2183,1743,0
35,2326,2519,0
5176,1948,2643,1
3708,1171,2006,1
4114,3635,2402,0
375,1723,290,1
2113,2990,2628,1
3468,65,366,1
5538,2797,2346,0
2897,3107,1384,0
865,2457,1469,0
697,3534,2124,1
4162,1026,1740,1
1737,1003,2273,0
3856,1438,60,1
2977,222,3604,1
3900,1760,299,1
3181,3226,491,1
4906,412,3398,1
1260,2060,2174,0
2916,3627,2013,1
1936,2689,509,0
1857,3527,192,0
2192,685,383,0
414,2993,2984,0
4823,2016,1925,0
258,1832,274,1
1525,2935,1200,0
1325,2288,629,1
4244,3652,2604,1
5366,718,662,1
723,2648,3097,0
3738,3124,764,0
2014,3604,3582,0
3205,83,3203,1
5033,3419,1344,0
4049,1388,3365,1
5314,2648,2491,1
3772,2228,1749,0
5255,3224,247,0
67,287,2261,1
3948,2908,2830,0
4582,2784,3003,1
270,2468,2800,1
4941,313,767,1
4918,3634,127,1
5586,410,1965,0
2106,231,2394,1
70,2352,1661,1
5830,639,261,0
2080,2308,3034,0
281,2401,1584,1
2568,2453,2884,0
4446,432,3123,1
6028,1555,803,1
2935,788,2723,0
3397,880,512,0
4556,1993,3114,1
4065,3615,2987,0
4076,988,2790,0
2986,2683,528,0
3542,2112,2031,1
2408,1071,710,0
1434,817,2763,0
3006,3224,357,0
3213,274,3476,1
4277,2261,3216,0
3533,3519,497,1
2166,2697,1421,0
1023,3457,310,1
1453,129,1011,0
4132,2705,1471,0
2375,405,1396,0
1861,3411,1621,0
2537,3573,8,1
2845,213,854,1
1299,1193,1732,1
1461,1253,953,0
3249,1400,1601,0
4011,977,738,0
1880,3,188,0
92,2648,1689,0
5224,2214,557,0
5709,639,1385,1
5819,3226,2580,0
1259,3587,1874,0
3106,2883,126,1
2715,773,3267,0
2168,2019,2661,0
2182,881,1546,1
4737,2141,2734,0
2444,3035,2626,0
385,497,3429,1
1687,2417,2101,1
5598,2783,645,1
774,2080,1466,0
259,3668,3432,1
4978,92,1095,1
1832,2261,1775,0
5295,860,1144,0
1637,982,669,1
3863,975,3214,1
4929,1130,1037,1
5025,1669,8,1
4181,625,1483,1
4902,3523,3219,1
735,3209,2167,1
19,2839,1357,1
3047,3003,1225,0
4608,3585,1557,0
2880,2827,1397,1
589,2971,3666,1
2201,2102,1,1
709,882,1111,0
4939,2638,3305,0
2626,1227,1594,0
2533,1704,580,1
3701,1201,3042,1
922,1217,1275,0
2100,449,2532,0
4677,1712,937,1
5665,349,1708,0
5180,1651,3172,1
1372,1524,256,1
3906,479,1957,0
1638,1601,1173,0
3238,1579,1172,0
432,856,710,0
151,129,3705,0
1582,2629,1111,1
765,2329,1201,0
136,538,775,1
2034,1816,2664,0
4070,3163,241,0
666,1642,2765,0
926,2329,1993,1
1900,566,307,1
4960,2141,369,0
5371,3266,1253,1
134,2524,1397,0
1064,3319,2761,1
2089,25,1461,0
5948,477,3118,1
5963,2831,895,1
2268,1095,775,0
3086,3461,1487,0
5719,2736,2630,0
5575,575,2240,0
4758,811,2830,0
1297,2473,2306,0
4493,349,3600,0
3095,2047,926,0
1108,1462,1733,1
3843,2718,3640,1
5777,3675,2233,0
3,2312,2971,1
1706,2357,290,0
2284,1596,3595,0
4576,1306,366,1
5823,2167,3684,0
5478,2017,320,1
5638,3645,1154,1
746,641,2819,0
2695,520,2892,0
5339,3100,2935,1
4291,307,1687,0
2572,943,3112,0
1691,1759,3145,1
4408,2695,1715,0
4333,3003,1772,0
4145,1886,2392,1
718,2985,2163,0
2991,1569,1691,0
4792,1849,2489,0
3017,2507,2708,0
5632,937,1485,1
2018,2107,3064,1
1172,3610,129,1
3487,775,1692,0
2797,3260,1529,1
3452,782,1042,0
1492,3544,2535,0
4589,2016,1389,0
4208,3544,209,0
3896,1568,2270,1
748,3575,2538,1
110,3118,2453,1
5693,1557,1743,1
2575,1116,2697,0
2865,621,1614,1
5150,3365,2815,1
3093,523,828,1
3949,3532,842,0
2719,995,25,0
1783,535,1673,1
3362,3663,2659,1
303,3415,1441,0
298,2282,1072,1
1378,1661,1095,1
918,40,1732,1
521,2164,126,1
363,734,2167,1
5037,541,3069,1
3276,1556,1239,0
672,3163,2037,0
5509,3200,1371,1
1473,3062,1111,1
3512,313,28,1
1305,475,18,1
5480,866,2983,1
407,3501,1006,1
760,2648,2907,1
2288,1159,1687,0
2588,1748,3608,0
2341,1629,2353,1
2810,3,814,0
5540,1002,1385,1
3510,2793,1476,1
3042,52,2431,0
2620,2820,1647,1
421,428,1486,0
5327,3394,497,1
3275,278,2229,0
367,507,1849,0
933,1524,1438,0
5017,3062,101,0
2313,3432,2608,0
1125,1874,1167,0
5689,3408,1772,1
1353,266,2673,0
4386,1478,3224,1
3251,1571,632,0
5241,2772,2830,1
1184,1880,1217,0
5959,2917,2789,0
767,3238,200,1
1810,3523,1834,1
2750,137,2525,0
3071,681,1573,0
3909,320,2899,1
2522,1553,447,0
3901,1663,751,1
924,712,2106,1
1273,2261,540,0
1704,366,1154,1
4750,3040,256,1
1118,2301,201,0
3672,3158,3686,0
3829,127,1469,0
4685,1929,3124,1
3610,566,1614,1
1414,2407,3564,0
4555,2013,287,0
1883,281,2027,0
5146,1385,293,0
4221,3289,2443,0
5621,1604,2661,0
4418,1199,1922,0
5440,2013,3588,0
2743,2367,520,0
3352,1596,2491,1
2634,2262,838,0
2486,1631,3667,0
4997,2449,2252,0
1681,647,463,0
1630,1176,3015,1
4037,126,190,0
3041,639,2935,0
2241,2487,161,1
4258,2800,1075,1
619,782,1899,0
5876,1098,944,1
710,995,2394,0
1881,125,40,1
2136,408,1213,1
5601,1153,2998,0
4769,2572,353,1
3460,149,790,1
5931,1189,1227,0
1383,3154,2102,1
1320,1275,1990,1
1041,1704,1626,1
4765,1833,1669,0
1038,2274,1164,0
3517,2124,1652,1
5090,2211,1852,0
3892,439,639,1
2462,3304,3581,1
4846,2425,3233,0
5322,3541,1828,1
405,71,3373,0
163,2646,223,1
420,660,2315,0
562,1835,1338,1
986,3334,2101,1
5692,1584,1706,1
1520,2936,1266,0
4144,920,405,0
5904,2184,2572,0
1738,1782,226,1
3121,1439,1235,0
4407,2520,2697,1
2636,1136,3237,1
352,3412,2204,0
2942,870,249,1
5431,349,2459,0
3954,3349,541,0
4887,2333,2273,1
5720,3158,11,0
2057,517,2268,1
2415,2013,3536,0
2869,179,91,1
4783,890,1318,1
48,1971,436,0
4800,3091,2047,1
5391,1502,743,0
1051,3698,1268,1
2971,3144,2167,1
2319,2162,1596,1
2933,2195,1752,1
1585,1596,3240,0
3955,1809,2338,1
5134,532,1371,0
5181,1435,3112,0
2150,2730,648,1
3652,2401,285,1
449,2517,2793,1
3777,2803,773,0
1007,3544,3694,1
3513,3635,198,0
4626,1083,476,1
1142,192,3649,0
4772,1224,1629,1
4455,1285,2266,1
5617,3223,3523,1
4458,1759,3704,1
4061,14,860,0
1425,1900,3564,1
297,3150,1677,1
5906,988,1583,0
3326,292,3193,0
4224,672,2326,0
5474,1423,3098,1
328,405,1595,1
452,3519,2592,1
4668,1631,1812,0
5019,184,538,1
5681,3235,1568,0
1805,2994,1338,1
3443,2453,1396,1
1478,3500,1254,0
5076,3136,1462,1
4791,3294,406,1
5628,2153,604,0
5607,2473,301,0
3543,1869,688,0
335,2656,2643,0
3731,439,1444,0
2485,3233,2559,0
4425,370,679,0
3660,3666,2115,0
3122,2013,2888,0
5979,2192,2597,1
311,1344,3365,0
892,2462,435,1
5433,2656,262,0
4275,647,72,0
5648,2013,927,0
4676,3435,948,1
2435,292,406,1
239,1923,814,1
1505,1528,1472,1
830,408,2476,1
4241,2705,1529,0
5866,658,3537,0
3568,179,843,1
2495,1529,692,1
3439,1855,2187,0
3682,745,3276,0
4282,3284,494,0
2176,2401,2718,1
3108,1577,3150,0
3803,1441,2133,0
811,1833,3224,0
1780,3224,2717,0
1699,1143,293,1
5254,1268,884,0
4082,3034,1596,1
2356,2524,3305,0
3264,2030,3587,1
5527,2047,1027,1
442,3200,673,1
4316,2233,780,1
2067,2417,944,1
5620,3544,1946,1
2418,1771,2182,1
2673,2751,946,0
253,1926,1227,1
3508,3244,161,0
1978,240,1740,0
1636,2608,3394,1
615,2090,467,0
3828,3106,2390,0
4344,623,6,1
4267,406,1344,0
5853,2357,473,1
5941,1792,2010,1
4450,773,2462,1
652,1603,2058,0
5244,3350,557,1
691,2681,1743,0
4503,1669,2401,1
639,1220,1875,0
3824,1371,3338,1
1271,421,3635,0
5894,641,2889,0
1722,1778,223,1
11,3402,278,0
5497,1659,241,0
3155,1002,406,1
1177,1631,1384,0
2401,6,3143,0
862,2596,485,0
1162,108,2022,0
867,352,2614,1
4803,2489,3625,0
2818,1435,1462,0
3037,49,920,1
3145,1011,2687,0
1384,643,2734,1
2354,2697,1631,0
5708,18,2138,1
1382,266,202,0
4547,261,320,1
988,1462,3604,1
1736,3292,876,0
4080,782,1972,1
5404,1385,290,0
3727,2656,352,0
1212,2060,3575,0
2645,3461,1900,1
5594,826,3616,1
4413,3018,1272,1
2309,995,2524,1
1165,1250,3408,1
4197,638,565,0
1777,845,1281,1
2871,1687,115,1
634,1723,565,1
3915,3284,538,1
958,1002,866,0
1229,170,2407,0
3893,1883,3118,1
3756,2812,548,1
856,3051,3096,1
4039,638,494,1
1044,260,241,0
3186,3209,3542,0
4754,1969,1037,1
114,3255,3365,1
4098,1253,3692,0
1964,1584,3455,0
3059,2862,3321,0
5871,1200,1519,0
2554,2993,1146,0
4825,2426,3359,1
2846,126,3006,0
923,2990,2920,1
4308,2056,368,0
56,876,1791,1
5083,3604,1424,1
4440,319,1071,1
825,45,3494,1
4038,3497,532,1
2440,2127,1684,1
3317,557,420,0
2581,1574,2211,1
3383,2214,2338,1
664,2824,261,0
2163,1310,2532,0
3515,3334,3329,1
4035,2990,261,1
3231,854,3020,0
1841,52,3207,0
5434,630,879,1
2366,918,2973,0
745,1684,634,1
5486,177,621,0
502,1386,1807,0
4940,361,2570,1
2426,860,1986,1
3413,2019,339,1
2310,1470,1743,1
5753,2214,3290,0
524,3532,2718,1
2852,540,3634,0
478,3278,2417,1
3938,287,1912,1
5849,2261,854,1
3873,40,2527,1
1644,664,192,1
69,3003,3151,0
658,1918,2431,0
3105,3640,406,1
1821,2329,639,1
2932,1252,119,1
4957,2611,2517,0
1914,767,2986,1
3453,3330,2175,1
4315,2462,1003,1
5088,3321,1764,1
2697,359,285,0
243,2744,2445,0
181,761,2980,1
4292,2757,1567,1
4491,814,404,0
4808,745,97,0
4662,1900,1410,0
3845,1639,1775,1
288,1200,1594,0
1792,2518,3009,0
4532,890,32,0
534,3431,1555,0
150,274,1712,1
219,1040,1986,0
3880,1154,2608,0
2819,435,3063,1
5444,1254,3054,0
863,1702,3223,1
4381,2088,575,0
1758,2978,1154,0
3475,342,145,1
3890,3016,361,1
5606,1383,2489,0
451,1614,1462,0
1700,721,459,1
5519,353,3614,1
2301,2380,2862,1
5729,1286,2836,0
605,2797,3667,1
1759,127,3400,0
730,2572,1702,1
2347,589,198,1
3065,2027,531,0
5555,1333,3025,1
3290,52,2705,0
5896,3089,2704,0
1885,3369,192,1
4782,3365,1005,0
413,710,3113,0
5341,2060,3418,0
4209,305,3297,0
4245,540,3288,1
4326,828,2407,1
1263,920,242,0
2221,2772,1394,0
2670,2900,3388,0
3376,2449,463,1
1982,3415,1719,0
1432,1478,2455,0
5645,129,532,1
2700,1116,3062,1
1485,2397,1253,1
14,3172,863,0
5123,1505,1539,1
3331,3523,346,0
4467,532,408,1
1620,3541,1400,1
983,2029,3422,0
315,1075,135,0
1394,406,1616,0
869,838,1154,0
5128,249,1075,0
4755,1503,459,1
2790,738,968,0
2003,2867,456,1
108,1662,814,0
1010,3066,2432,0
4921,49,2582,0
3710,184,2588,0
1527,3535,317,1
4814,166,651,0
1526,3408,3604,0
3674,380,1095,0
4811,2007,1653,1
2098,1220,2464,0
229,3224,296,1
3683,2772,3289,0
5265,361,2214,1
751,844,1693,1
4307,541,408,1
485,1461,3133,1
2878,1910,401,1
1181,2273,2697,1
2508,1344,3350,0
2358,435,565,1
1456,1071,2652,1
3214,2187,3026,1
4545,2115,986,0
3211,3503,817,0
2922,1910,639,1
1476,278,125,0
3320,2233,601,1
5687,1729,948,1
5121,423,2889,1
940,1239,1595,1
2498,266,2811,0
251,1154,2236,1
707,2815,3180,0
5882,160,1209,0
2843,2388,828,0
5422,1900,641,1
4656,3155,2580,1
5237,412,539,0
191,1438,2745,1
703,1866,647,1
2863,562,1111,0
512,1987,505,0
1068,629,3522,0
4624,1631,1604,0
1713,2133,751,1
2086,2626,91,1
3311,2425,1604,0
5449,476,3407,1
564,3446,1596,1
1407,1782,1476,1
2351,2836,299,1
1250,1759,541,1
3226,1368,3388,1
2557,1011,1162,1
3926,476,320,1
5026,312,486,1
3216,1237,127,0
5952,761,2656,1
5955,255,1687,0
1966,406,2066,0
3916,2462,307,1
5985,1023,1503,0
2202,795,2507,0
4984,3652,3297,0
1237,958,3649,1
1389,287,2737,0
5473,3017,249,1
5145,1307,1486,0
5810,1601,2735,1
3748,8,3620,0
5577,1913,630,1
1183,3585,1707,0
1632,3338,734,0
943,2008,1099,0
4806,3694,1344,1
930,1732,726,0
2046,2990,4,0
4139,1503,1094,0
5441,2897,3419,1
2639,266,1772,0
3752,115,222,1
379,1424,1791,1
1292,2270,2115,1
3820,1888,2092,1
1209,1926,1900,1
895,1019,85,0
4999,60,3634,1
5188,1436,3616,0
1244,2737,1498,1
2526,3627,3028,1
5152,1689,1756,1
1097,2270,1596,0
4507,3064,1011,1
1072,1926,694,0
5816,3068,2973,1
3554,3415,2211,1
649,3683,65,0
4178,2362,2417,0
1709,1772,170,1
1120,2462,3667,1
1233,3317,1832,0
4712,2815,1111,1
913,2272,1441,1
5281,828,2320,1
1143,507,379,1
5137,1994,3175,1
16,2258,2758,0
2306,1529,3532,0
40,6,3005,1
4451,39,1339,0
3164,1068,3618,1
2214,1975,3224,1
5069,2900,2899,1
3332,842,2938,0
4856,1068,743,0
3284,3541,371,0
4159,241,1553,0
1987,3023,65,0
1111,3018,549,1
139,2088,3365,1
1472,1784,1509,0
378,2695,1772,0
4514,2815,3140,0
1420,634,337,0
4871,2242,3373,1
3765,734,390,0
324,1926,463,0
925,1692,3180,0
4660,3319,2400,1
5659,1631,2453,0
3123,1504,3267,0
2652,60,1006,1
2758,30,1594,1
2186,1937,3523,1
5895,307,1992,0
3516,1603,1631,0
165,1308,2862,1
5682,896,3486,1
1979,1897,1596,1
2804,1642,204,1
2062,2126,199,1
4927,2986,2993,0
3104,3502,1782,0
3905,3486,83,1
3265,320,1095,1
3159,740,3537,1
4045,2410,840,0
1074,2013,3615,1
3714,3140,1653,1
1091,2577,2392,1
5490,3151,2386,0
5945,1957,745,0
386,1810,2538,1
3334,318,1183,1
5212,708,1162,1
5320,2016,1529,1
316,676,1502,1
1090,809,538,1
2788,512,1174,1
2429,2450,2151,1
4231,3092,1749,0
5118,226,685,0
1285,3118,3143,0
2545,3689,2690,0
4312,453,1253,0
4701,2696,577,1
1858,320,1707,0
5127,1750,3172,1
1913,3285,129,0
2929,1707,2765,1
4,3016,1524,1
2664,523,2288,1
3271,1326,3428,1
5582,286,565,0
2553,223,434,0
2888,2990,2375,1
973,1373,745,0
2424,3600,3408,1
5581,1175,2717,1
1573,119,170,0
837,582,2353,1
5724,243,1955,1
4865,3244,3209,1
1230,1578,3595,0
4428,2447,3353,1
1789,3223,775,1
390,934,1385,0
366,1900,3112,1
5722,2353,960,0
5116,1912,731,1
5740,3574,3058,1
4005,21,1326,0
677,2421,2008,1
5935,1900,2675,0
1342,361,2855,0
1001,1557,634,0
2357,2538,3706,0
3445,2372,3012,0
2920,1253,398,0
4663,951,1456,0
3147,845,1604,0
1203,1693,3028,1
2194,3675,575,0
1397,2764,1642,0
5335,408,3249,0
1974,188,944,0
5235,1849,3407,0
2272,2141,2524,1
4182,2571,3509,0
444,3079,226,1
3671,2819,568,1
5220,2491,2475,0
1109,2390,1603,0
23,1224,1271,0
1332,3267,241,0
5455,791,3677,1
1360,3353,1969,0
2873,1970,1948,0
4087,312,959,1
2105,310,3082,0
4897,3668,129,0
1862,541,2432,1
4976,3127,1837,0
5514,1438,836,0
5660,736,1113,1
28,285,308,1
1990,154,1438,1
24,2486,2936,1
1679,3373,3146,0
4321,1631,1601,0
2203,85,1659,1
504,1833,3028,0
5971,1998,959,1
4776,621,2319,0
611,1050,2386,0
99,460,1604,1
3694,2288,948,0
233,2028,541,1
1234,3239,2800,1
1458,1253,3497,0
5695,2908,3068,1
3530,1397,494,0
1161,1934,641,1
3080,533,2860,0
2229,2862,370,0
2836,3216,2306,0
2061,1849,2359,0
1668,274,1555,0
4745,937,829,1
3640,2138,166,1
1439,521,2537,0
5192,370,2734,0
548,1253,1976,0
5637,1286,2705,1
5958,2921,1556,1
4531,1601,1037,1
3858,2697,935,0
2519,1501,2190,0
4189,170,3635,0
4374,2664,3321,1
2659,1529,406,1
2047,1360,1220,0
2103,1224,2261,0
3307,2259,3198,1
89,1507,192,1
2463,724,2248,0
667,2400,1070,1
234,924,1293,1
3227,1081,122,0
2834,2174,3587,1
1744,3411,3667,1
3587,2971,1339,1
145,73,2955,0
1595,433,2993,1
5498,3036,3510,1
2004,2705,1603,0
1495,1083,3142,1
1442,3604,2455,1
2320,3208,3289,0
4698,1095,2333,0
330,2022,2855,1
1231,2590,299,1
5018,2888,2124,1
608,375,3573,1
4066,678,1588,0
172,406,538,0
2721,3523,734,1
959,948,443,0
4246,2167,109,0
2823,423,3200,0
4877,836,615,1
3734,3151,3118,1
4173,2261,802,0
3684,3400,184,1
2555,1439,8,1
4813,423,1252,1
5656,59,517,1
3218,688,582,0
3729,2400,1436,0
4834,1684,266,1
5310,3155,2330,1
3644,1704,1224,1
5222,2761,2697,1
5831,1733,3209,0
1905,312,1274,0
5785,324,192,1
1045,3172,1564,0
5796,3288,589,1
4268,3545,2080,1
1642,1075,2272,0
3114,2664,287,0
2293,1601,2721,1
3855,876,1002,0
857,3180,307,0
6024,3442,1585,0
4628,512,2647,1
2712,833,2848,1
2394,1336,1662,1
5024,538,2102,1
1310,3433,327,0
4786,3523,1190,1
5342,2422,1702,1
1771,633,2794,1
1105,1935,962,1
5573,406,531,0
3792,2014,773,1
4954,2068,2971,1
5525,1030,841,0
3962,811,56,1
2376,3589,2953,0
768,3068,1190,1
1365,3154,3373,1
541,1589,3079,1
4156,3206,2407,0
5027,2718,1237,0
3074,85,890,0
3007,3079,3292,1
347,564,85,0
1080,933,57,0
2891,2642,302,0
1482,2705,3443,0
3087,1734,678,0
2251,379,398,0
2728,3480,2393,0
4584,467,2860,0
2910,1254,192,1
5476,1476,988,1
3279,1614,1251,0
3996,2850,3681,1
5800,2572,1715,1
2445,3631,2133,0
3118,1603,2682,0
3201,2380,2190,1
358,2721,1791,0
3767,189,707,1
3574,3652,2950,0
2987,2501,2712,1
579,3212,788,0
4472,2581,1350,1
3794,1807,1050,1
5313,1815,1698,0
2230,2248,1121,0
1817,564,2723,0
238,3521,979,0
12,2985,1996,0
5567,2050,266,1
3655,1002,877,0
2346,2326,3143,1
5677,2751,2935,0
4530,933,767,0
1634,3187,1091,0
5399,1458,2070,0
2464,838,2099,1
1054,773,700,1
1890,1173,2229,0
1720,568,2111,0
1786,1553,403,0
4212,3365,405,1
635,1784,3218,1
5108,3614,2028,0
4993,1911,50,1
499,3476,366,1
1193,2866,2697,1
3232,1151,3109,0
2451,3016,1867,0
1380,1075,161,1
4585,2273,261,1
1578,2986,3408,1
4456,953,2409,0
1820,3346,2830,1
5650,875,3682,0
2676,1329,55,0
4370,1524,2375,1
1968,319,2924,1
4975,2597,2149,1
2273,757,933,0
1793,678,532,1
4429,2364,2718,1
2396,795,177,0
2889,3346,2888,1
3494,1486,3118,1
4979,3704,851,0
2314,2772,1825,0
3353,1692,2353,0
1698,1271,1438,1
3173,3693,1969,0
1077,2609,1079,1
1719,706,1620,1
4180,1993,3267,1
6003,1121,2627,1
2752,3062,1154,1
1782,814,1631,0
4688,127,3010,0
1531,1969,3200,1
5456,308,6,1
2709,1782,305,0
2122,741,3051,0
1400,1004,3209,1
4805,2484,1662,1
5910,2473,2088,1
411,643,1611,0
5168,1397,2066,0
965,263,2990,1
1418,3666,2407,1
1522,1603,1594,1
1323,814,920,0
409,1831,1930,0
670,1441,1003,0
3809,1946,1704,1
5057,274,1304,0
4610,3687,3693,0
533,161,2448,0
2812,240,18,0
4273,625,433,0
423,647,223,0
4419,2282,566,0
2219,1062,2838,1
2131,3318,3532,1
1774,2013,2790,0
4718,3290,1461,0
4165,641,3349,0
939,948,1389,0
1241,3477,3233,1
308,2580,449,0
2365,3667,573,1
333,838,187,0
2627,1349,2632,1
4615,1344,1584,1
5899,2473,1959,1
1192,3180,3436,1
3779,3652,3124,0
5386,2458,538,1
4460,2793,676,1
3704,161,1521,0
3319,2669,1932,0
3953,2897,87,1
2912,2396,2141,1
3330,2138,3609,1
3886,2964,287,0
5961,738,3062,1
2851,8,299,1
3461,3268,2261,1
3069,122,1622,1
1554,145,3541,1
1598,814,1471,0
10,727,1993,0
6033,2789,411,1
1972,721,1220,1
4048,3299,814,1
4910,2936,3687,0
4777,2058,174,0
2907,550,3566,0
5156,1513,2134,1
850,3198,3224,1
2857,3020,3350,1
4971,675,740,1
5667,876,1661,1
5641,3304,1560,1
2900,423,359,1
4620,2473,1900,1
3402,2683,634,1
6040,2133,3519,1
3026,3435,1380,0
4717,3547,3373,0
5947,2697,2911,0
2527,3048,1380,0
1711,2196,1692,1
218,635,1167,0
5160,413,3117,1
2011,1502,2898,0
1101,2106,2597,1
3596,1986,1601,1
1208,1130,287,1
4557,782,2683,0
834,161,542,0
1436,3303,1285,1
5696,2697,2744,0
2687,2453,1164,0
2334,2269,2878,0
4944,1360,1996,1
1277,2001,2705,1
3781,1529,3241,0
5811,349,3198,0
4534,2766,2935,0
2475,3398,1040,1
4706,2757,2332,0
4853,314,361,0
773,1,3523,0
5774,2339,1344,0
1235,406,817,0
4260,1695,3025,0
5315,2783,348,0
606,3030,3604,1
5824,682,2406,1
4340,914,1648,1
4775,3240,476,1
3941,3243,1556,1
3728,2923,500,1
2423,3175,2880,1
1941,3689,2660,0
1210,2401,491,1
1269,3284,1380,0
1566,1930,920,1
2893,2985,2112,0
2805,1253,1485,0
982,160,3353,1
3776,405,1187,0
3946,1588,1134,0
5453,2455,2239,0
3423,1431,2137,0
3628,428,161,1
1262,533,3534,0
4986,406,3636,0
3697,481,540,1
5956,1350,3640,1
2621,673,574,0
5291,948,2287,0
5676,209,241,1
944,2339,735,0
1224,2632,187,1
4549,408,1004,0
2854,149,2936,1
1755,1825,1529,0
3730,3652,730,0
505,2673,2567,1
4083,1662,2563,0
5534,320,3439,0
5704,549,621,0
1728,2827,2730,0
3191,2983,1867,1
2297,2497,3007,1
3599,1571,601,0
1959,3329,406,1
5461,2411,267,1
4435,2936,222,1
100,1338,1221,1
1497,1926,1836,0
2381,995,2155,0
683,3435,31,0
5950,408,859,0
4237,1529,2407,0
2139,85,3028,0
2359,532,223,0
475,587,249,1
5379,2073,1071,1
3621,278,773,1
1561,575,558,1
5302,320,2287,0
4726,3600,623,1
5569,2270,1833,1
4670,3621,3143,0
1267,369,2183,1
5430,3016,3489,0
870,1900,337,0
3393,1810,3432,0
4499,1652,564,0
1610,127,3226,0
5428,2071,2214,1
3678,671,2194,1
5395,2241,3238,1
3709,1524,809,0
204,2994,449,0
1969,880,1972,0
4911,1042,2524,0
5489,3150,1975,0
4059,320,244,0
2384,3418,3409,1
5091,890,2138,0
1523,3020,2373,0
4990,1760,736,1
2200,2578,3402,1
5764,164,1087,1
3895,539,457,1
1842,2386,2796,0
208,638,1784,0
5932,312,261,1
3491,996,682,1
3898,682,2401,0
3606,3197,2507,1
5557,1461,1778,0
5545,549,828,0
5929,127,374,0
2979,1833,1183,0
1912,3117,1427,0
3492,2567,2243,1
4641,1163,2242,1
4949,1529,405,1
185,3271,473,1
1606,1201,654,0
5690,1380,2860,0
3314,826,1351,0
680,2311,814,1
1411,3649,3263,0
4727,1815,2643,0
2256,2883,1428,0
868,1888,1527,1
493,3615,3224,1
2211,1829,2538,1
3129,31,1071,1
574,1662,1529,0
1715,170,1112,0
2765,2758,3224,1
276,3063,1441,1
2582,363,1162,0
3354,2330,2507,1
4412,3003,3145,0
1423,3006,2048,1
2175,3547,2980,0
2052,2990,896,0
5114,473,1121,1
399,2390,639,1
144,2660,3155,0
1790,3151,2443,0
3534,1883,2375,0
5193,988,1357,0
2388,1546,1825,1
1266,3297,1230,0
2502,2908,1802,0
4751,3314,3571,1
4482,1484,2669,0
4735,3292,3289,0
4843,3200,586,0
4384,256,337,0
2532,1444,428,1
540,1953,2990,1
2490,2459,1095,0
4099,473,2077,0
2031,3062,3507,0
4644,2855,2431,1
2637,2525,2675,1
696,972,2614,1
3711,1755,1253,0
2164,3497,42,1
1799,1618,3216,1
5614,8,948,0
3171,2768,2407,0
2183,1670,2246,1
4401,3450,1040,0
1739,1900,3003,0
4938,3398,1784,0
3522,184,3282,0
2590,2730,517,1
2025,1462,2407,1
1071,3677,1380,0
4581,3346,1092,0
314,3019,2430,1
2316,2489,1095,1
462,60,353,0
1060,60,256,0
4693,662,1199,1
1788,1271,2692,1
112,671,2462,1
5266,654,473,1
3110,727,1922,0
5202,1441,3196,0
1445,854,313,0
2377,197,749,1
4998,68,3419,1
3215,1529,1703,0
2680,2535,3072,1
1073,3007,842,1
4213,1828,3698,1
1164,3423,675,1
2331,3408,1439,0
3719,305,1898,1
214,3373,1707,1
701,700,1772,1
254,2368,3279,1
460,353,85,0
507,577,3009,1
728,3702,2411,1
2609,2543,1091,0
890,189,2445,0
2831,566,916,0
3116,1153,179,1
4463,988,538,1
2078,838,1887,0
5070,2940,833,1
2425,62,2335,1
3119,428,1230,1
4168,320,226,0
985,547,406,0
4965,405,1267,0
2129,1473,1431,0
1915,2861,2828,1
5046,3301,166,0
2625,3587,2013,1
5670,497,2888,0
3981,1344,3604,0
1625,2126,2190,1
3255,986,85,1
1107,684,854,0
3430,2909,3316,0
1724,2836,1385,0
4311,476,1289,1
5005,4,56,0
764,3117,1225,0
5982,2431,174,0
5730,980,89,1
1336,2487,1577,1
1175,1438,949,0
1853,814,3010,0
3979,3064,1360,0
5173,995,374,1
20,2664,1230,1
4571,240,1431,0
972,3400,580,1
2197,1053,1431,1
2647,3235,3544,1
5142,2090,2384,0
1388,647,3541,0
4339,3666,3333,0
4203,1993,3353,0
4281,1782,3605,0
2493,926,1573,0
3258,2211,1350,0
1615,244,2735,0
1180,669,920,1
5355,2538,3640,0
1581,1946,1957,1
1889,1760,2066,0
993,512,473,0
4392,1426,2559,0
5840,647,2429,0
1362,638,1486,0
5642,3128,3333,0
2882,920,1125,0
3669,2767,3263,1
1322,1183,1156,1
4844,359,1338,0
284,3197,927,0
22,1857,1734,0
3082,1807,1272,0
3031,3573,2407,1
3838,1707,1354,0
4567,3239,1831,1
2180,464,1907,0
